wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
4492078,How to Eat Fried Worms,2006,13040527.0,98.0,English Language,United States of America,"Family Film, Drama, Comedy, Film adaptation",Thomas Rockwell,How to Eat Fried Worms,1973,1973,"<i>How to Eat Fried Worms</i> has happily repulsed children since its original publication in 1973. Now youngsters can experience this classic story in a whole new yucky way, by listening to it on audiocassette. Narrator Jay O. Sanders gives extra kick and vitality to this already lively yarn. He throws himself into the role of a 10-year-old boy, facing the most revolting bet of his life. Billy must eat 15 worms in 15 days--but the reward will be worth it: $50 for a shiny new minibike. Luckily, Billy's friends cook up these fat juicy grubs in a variety of appetizing ways--drenched in ketchup and mustard, fried in butter and cornmeal, and the pièce de résistance, a Whizband Worm Delight (an ice-cream worm cake). Sanders derives obvious pleasure from reading (and singing) out loud the hilarious rhymes and childish chants concocted from the mind of the book's author, Thomas Rockwell.<p> ""Trout, Salmon, flounder, perch,<br /> I'll ride my minibike into church.<br /> Dace, tuna, haddock, trout,<br /> Wait'll you hear the minister shout.""</p><p> <i>How to Eat Fried Worms</i> is a ghastly gastronomical treat that will dazzle young listeners. (Running time: two hours, two cassettes) <i>--Naomi Gesinger</i></p>",3.76,43948,,5.3,6187
18850952,Rambo,2008,113244290.0,92.0,"Burmese Language, English Language, Thai Language","United States of America, Germany","Thriller, Action Thrillers, Action, War film",David Morrell,First Blood,1972,1972,,3.99,6428,,7.0,248494
2064125,December Boys,2007,1175579.0,105.0,English Language,"United States of America, Australia, New Zealand, United Kingdom","Indie, World cinema, Period piece, Drama, Film adaptation, Coming of age",Michael Noonan,December Boys,1963,1963,,,,,6.5,12514
7902455,Hitman,2007,,100.0,"Russian Language, English Language, Serbian language","France, United States of America","Crime Fiction, Action/Adventure, Action, Drama, Thriller",Ted Lewis,Jack's Return Home,1970,1970,,,,,6.2,181371
25694530,The Perfect Stranger,2005,4500000.0,91.0,English Language,United States of America,"Television movie, Drama, Film adaptation",David Gregory,Dinner with a Perfect Stranger: An Invitation Worth Considering,2005,2005,"Invited to dinner with a man calling himself Jesus of Nazareth, stressed, overworked business man Nick Cominsky assumes his fellow workers are pulling a prank. He decides to play along but throughout the meal Nick begins to wonder if this likeable apparent prankster may indeed be what he claims.",3.99,3383,,6.7,915
6961461,The Other Boleyn Girl,2008,77713866.0,155.0,English Language,"United States of America, United Kingdom","Costume drama, History, Period piece, Drama, Film adaptation, Romantic drama, Biographical film, Romance Film",Philippa Gregory,The Other Boleyn Girl,2001,2001,,4.06,446450,eng,6.7,121665
6834654,Old Joy,2006,255352.0,76.0,English Language,United States of America,"LGBT, Buddy film, Indie, Road movie, Drama, Gay Themed",Jonathan Raymond,Old Joy ,2004,2004,,,,,6.8,9080
3213691,There Will Be Blood,2007,76181545.0,158.0,"English Language, American Sign Language",United States of America,"Period piece, Family Drama, Drama",Upton Sinclair,Oil!,1927,1927,,3.7,5134,eng,8.2,657384
12054679,The Tournament,2009,,95.0,English Language,United Kingdom,"Thriller, Crime Thriller, Action, Action/Adventure",Richard Connell,The Most Dangerous Game ,1924,1924,,3.93,40890,eng,6.0,36523
3043270,The Strange Case of Dr. Jekyll and Mr. Hyde,2006,,79.0,English Language,United States of America,"Monster movie, Horror, Psychological thriller",Robert Louis Stevenson,Strange Case of Dr Jekyll and Mr Hyde,1886,1886,"This dark psychological fantasy is more than a moral tale. It is also a product of its time, drawing on contemporary theories of class, evolution and criminality and the secret lives behind Victorian propriety, to create a unique form of urban Gothic.",3.82,378377,eng,3.7,417
33346413,Elsk meg i morgen,2005,,93.0,,Norway,"Comedy film, Drama",Ingvar Ambjørnsen,Brothers by Blood,1996,1996,,,,,6.2,1660
4167411,Night at the Museum,2006,574480841.0,108.0,"Italian Language, Hebrew Language, English Language","United States of America, United Kingdom","Fantasy Adventure, Adventure, Adventure Comedy, Comedy, Fantasy, Family Film, Action",Milan Trenc,The Night at the Museum,1993,1993,,3.9,838,eng,6.5,387004
3920193,No Country for Old Men,2007,171627166.0,123.0,"English Language, Spanish Language",United States of America,"Thriller, Crime Fiction, Gangster Film, Drama, Suspense, Film adaptation, Crime Thriller",Cormac McCarthy,No Country for Old Men,2005,2005,,4.14,136019,eng,8.2,1095131
10653373,Cthulhu,2007,,100.0,English Language,United States of America,"Thriller, LGBT, Horror",H. P. Lovecraft,The Shadow Over Innsmouth ,1936,1936,,,,,4.6,2274
5497021,The Call of Cthulhu,2005,,47.0,"English Language, Norwegian Language",United States of America,"Monster movie, Silent film, B-movie, Creature Film, Black-and-white, Horror",H. P. Lovecraft,The Call of Cthulhu ,1928,1928,,,,,7.1,9140
4777503,Adam Resurrected,2008,,102.0,"German Language, English Language","United States of America, Israel, Germany","Period piece, War film, Drama, Film adaptation",Yoram Kaniuk,Adam Resurrected,1969,1969,,3.63,184,,6.2,4528
4207567,Nancy Drew,2007,59666930.0,99.0,English Language,United States of America,"Thriller, Crime Fiction, Adventure, Detective, Mystery, Drama, Comedy, Crime Thriller, Family Film, Teen",Carolyn Keene,Nancy Drew,1930-2012,1930-2012,,,,,5.9,21825
7511807,Kammaren,2007,,,Swedish Language,Sweden,"Horror, Drama",H. P. Lovecraft,The Statement of Randolph Carter ,1920,1920,,,,,5.2,51
6641931,I Am Legend,2007,585349010.0,100.0,English Language,United States of America,"Thriller, Albino bias, Science Fiction, Horror, Doomsday film, Plague, Action/Adventure, Zombie Film, Apocalyptic and post-apocalyptic fiction, Drama, Film adaptation, Disaster, Dystopia",Richard Matheson,I Am Legend,1954,1954,,4.07,88522,eng,7.2,836412
5569730,Youth Without Youth,2007,2624759.0,125.0,"Italian Language, English Language, French Language, Latin Language, Romanian Language, Egyptian, Ancient, Standard Mandarin, Russian Language, Armenian Language, Sanskrit Language, German Language","United States of America, France, Romania, Italy, Germany","Thriller, World cinema, Fantasy Drama, Mystery, Period piece, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film",Mircea Eliade,Youth Without Youth ,1976,1976,,3.92,925,en-US,6.1,14470
3479886,Stardust,2007,135553760.0,122.0,English Language,"United States of America, Iceland, United Kingdom","Adventure, Costume drama, Action/Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Family Film, Steampunk",Neil Gaiman,Stardust,1999,1999,,4.09,339986,eng,7.6,289325
4410141,The Nanny Diaries,2007,44638886.0,105.0,English Language,United States of America,"Romantic comedy, Comedy-drama, Workplace Comedy, Drama, Comedy, Film adaptation, Romance Film","Emma McLaughlin, Nicola Kraus",The Nanny Diaries,2002,2002,,,,,6.2,65147
22791862,Ramona and Beezus,2010,27293743.0,103.0,English Language,United States of America,"Adventure, Children's/Family, Children's, Fantasy, Comedy, Family Film",Beverly Cleary,Ramona,1950-1999,1950-1999,,4.2,544,,6.5,20532
6846215,Inkheart,2008,62450361.0,106.0,English Language,"United States of America, United Kingdom, Germany","Science Fiction, Fantasy Adventure, Adventure, Children's/Family, Fantasy, Children's Fantasy, Film adaptation, Drama, Family Film",Cornelia Funke,Inkheart,2003,2003,,3.88,350852,eng,6.1,83364
24336727,The Forest,2009,,,English Language,"United States of America, India",Suspense,José Maria Ferreira de Castro,The Forest,1900,1900,,,,,4.9,155
1882179,The Chronicles of Narnia: Prince Caspian,2008,,145.0,English Language,"United States of America, Slovenia, Poland, Czech Republic, United Kingdom","Christian film, Fantasy Adventure, Adventure, Children's/Family, Action/Adventure, Fantasy, Family Film",C.S. Lewis,The Chronicles of Narnia,1950-1956,1950-1956,,4.26,490085,eng,6.5,229711
5267049,Saawariya,2007,,140.0,"Hindi Language, Urdu Language, English Language",India,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood",Fyodor Dostoyevsky,White Nights ,1848,1848,,,,,5.2,8545
8538374,The Last Mimzy,2007,27297450.0,97.0,"English Language, Spanish Language",United States of America,"Science Fiction, Adventure, Children's/Family, Fantasy, Children's Fantasy, Family Film",Lewis Padgett,Mimsy Were the Borogoves ,1943,1943,,,,,6.2,22444
9627061,Asylum,1972,,89.0,English Language,United Kingdom,"Thriller, Horror, Supernatural, Anthology, Psychological thriller, Mystery, Suspense",Patrick McGrath,Asylum,1996,1996,"As a psychiatrist in a top-security mental hospital in the 1950s, Peter Cleave has made a study of what he calls 'the catastrophic love affair characterized by sexual obsession.' His experience is extensive, and he is never surprised. Until, that is, he comes reluctantly to accept that the wife of one of his colleagues has embarked on such an affair...",3.83,8918,eng,6.9,123
24553685,Trishna,1978,,,Hindi Language,India,Bollywood,Thomas Hardy,Tess of the d'Urbervilles,1891,1891,,3.8,229685,eng,6.9,70
7564146,Black Sheep,2006,,95.0,English Language,"Australia, New Zealand, Germany","Natural horror films, Horror, Cult, Comedy, Zombie Film, Black comedy"," Baa Black Sheep"" (1921)W. C. Tuttle","Baa, Baa Black Sheep ",1921,1921,,,,,5.8,42518
4902239,Atonement,2007,129266061.0,122.0,"French Language, English Language","France, United Kingdom","War film, Mystery, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Ian McEwan,Atonement,2001,2001,,3.9,424167,eng,7.8,306529
14969658,Angel,2007,2822161.0,137.0,"French Language, English Language","France, Belgium, United Kingdom","Parody, World cinema, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Elizabeth Taylor,Angel,1957,1957,"At the turn of the century, 15-year-old Angelica escapes her life in a grocer's shop in a dreary provincial backstreet by retreating into a world of romantic dreams. She knows sheis different - destined to become a feted author, owner of great riches and the mysterious Paradise House.",3.85,1924,,5.8,5680
17845260,Hotel for Dogs,2009,117000198.0,100.0,English Language,"United States of America, Germany","Family Film, Children's, Adventure Comedy, Comedy, Children's/Family",Lois Duncan,Hotel for Dogs,1971,1971,"When a bright-eyed, shaggy little stray follows Liz home, she knows Aunt Alice's allergy to dogs will not allow her to keep him. The answer comes in the way of the abandoned house at the end of the street. She sets up a boarding house for her lost dog and others--but, one little bark could give them all away.Contains full-page black-and-white illustrations.",3.77,1057,,5.5,25489
7376937,Asylum,2008,69290289.0,93.0,English Language,United States of America,"Thriller, Horror, Psychological thriller, Supernatural",Patrick McGrath,Asylum,1996,1996,"As a psychiatrist in a top-security mental hospital in the 1950s, Peter Cleave has made a study of what he calls 'the catastrophic love affair characterized by sexual obsession.' His experience is extensive, and he is never surprised. Until, that is, he comes reluctantly to accept that the wife of one of his colleagues has embarked on such an affair...",3.83,8918,eng,4.0,4038
8867686,Death Sentence,2007,16964307.0,110.0,English Language,United States of America,"Thriller, Crime Fiction, Action, Drama, Crime Thriller",Brian Garfield,Death Sentence,1975,1975,"<b>
  <i>""You try to walk in this town, you hear footsteps behind you—it's like the sound of grenades. A walk in Chicago after dark is a combat mission.""</i>
</b><br /><br />This is the story of Paul Benjamin, a man obsessed with revenge and private justice. Revenge against the criminals—the muggers, the murderers, and the rapists who prey on the innocent and the helpless.<br /><br /><i>Death Sentence</i> is the continuing saga of the hero of <i>Death Wish</i>, an ordinary man driven to vigilantism by the brutal rape and murder of his wife and daughter.<br /><br />When Paul moves to Chicago to get away from his past, he knows he is going to continue his violent and private war. He also knows this time he might get caught. What he does not expect is to fall in love with a beautiful woman who is more dangerous to him than the men he stalks.<br /><br /><b>
  <i>""Edge-of-the-chair reading all the way....Wholly fascinating.""</i>
</b> —The Booklist<br /><br /><b>""Garfield is a first-rate storyteller.""</b> —Publishers Weekly",3.52,160,,6.7,75772
27686452,It's Kind of a Funny Story,2010,6491240.0,91.0,English Language,United States of America,"Drama, Comedy-drama, Coming of age, Comedy, Indie",Ned Vizzini,It's Kind of a Funny Story,2006,2006,,4.13,201307,eng,7.1,149703
21057974,Pirates of Treasure Island,2006,,80.0,English Language,United States of America,"Thriller, Swashbuckler films, Indie, Comedy-drama, Action/Adventure, Drama, Comedy, Action, Adventure",Robert Louis Stevenson,Treasure Island,1883,1883,,3.83,380722,eng,2.3,1174
21971275,Percy Jackson & the Olympians: The Lightning Thief,2010,,118.0,"Turkish Language, English Language","United States of America, Canada","Adventure, Fantasy, Children's Fantasy, Film adaptation, Family Film, Action, Teen, Mythological Fantasy",Rick Riordan,Percy Jackson & the Olympians,2005-2009,2005-2009,,,,,5.9,206880
10440784,Sydney White,2007,,108.0,English Language,United States of America,"Romantic comedy, Romance Film, Comedy, Teen",Brothers Grimm,Snow White ,1812,1812,,,,,6.2,52035
25225244,Flipped,2010,1755212.0,90.0,English Language,United States of America,"Romantic comedy, Period piece, Coming of age, Comedy, Drama, Romantic drama, Romance Film",Wendelin Van Draanen,Flipped,2001,2001,,3.95,94142,eng,7.7,100197
27320682,Home,2008,,98.0,French Language,"France, Belgium, Switzerland","Drama, Comedy, World cinema",Adam Rex,The True Meaning of Smekday,2007,2007,"It all starts with a school essay.<br /><br />When twelve-year-old Gratuity (“Tip”) Tucci is assigned to write five pages on “The True Meaning of Smekday” for the National Time Capsule contest, she’s not sure where to begin. When her mom started telling everyone about the messages aliens were sending through a mole on the back of her neck? Maybe on Christmas Eve, when huge, bizarre spaceships descended on the Earth and the aliens – called Boov – abducted her mother? Or when the Boov declared Earth a colony, renamed it “Smekland” (in honor of glorious Captain Smek), and forced all Americans to relocate to Florida via rocketpod?<br /><br />In any case, Gratuity’s story is much, much bigger than the assignment. It involves her unlikely friendship with a renegade Boov mechanic named J.Lo.; a futile journey south to find Gratuity’s mother at the Happy Mouse Kingdom; a cross-country road trip in a hovercar called Slushious; and an outrageous plan to save the Earth from yet another alien invasion.<br /><br />Fully illustrated with “photos,” drawings, newspaper clippings, and comics sequences, this is a hilarious, perceptive, genre-bending novel by a remarkable new talent. the planet from a really big catastrophe.",4.1,8747,eng,5.3,210
7769036,Screamers,2006,,91.0,"Armenian Language, English Language",United Kingdom,"Political cinema, Rockumentary, War film, History, Documentary",Philip K. Dick,Second Variety ,1953,1953,,,,,6.0,1575
10653357,Cthulhu,2000,,75.0,English Language,Australia,"Thriller, Horror",H. P. Lovecraft,The Shadow Over Innsmouth ,1936,1936,,,,,3.8,143
19520740,Exodus,2007,,94.0,Cantonese,Hong Kong,"Comedy, World cinema, Chinese Movies",Leon Uris,Exodus,1958,1958,,4.34,88982,eng,4.8,239
6537640,Ahista Ahista,2006,,124.0,Hindi Language,India,"Romantic drama, Romance Film, Drama, World cinema",Fyodor Dostoyevsky,White Nights ,1848,1848,,,,,6.9,1705
6147723,Fallen,2006,,247.0,English Language,United States of America,"Action/Adventure, Drama, Science Fiction, Fantasy, Television movie", Lauren Kate,Fallen,2009,2009,,,,,5.9,307
21225053,Cloudy With A Chance of Meatballs,2009,243006126.0,88.0,English Language,United States of America,"Adventure, Computer Animation, Animation, Children's, Fantasy, Comedy, Disaster, Family Film",Judi Barrett,Cloudy with a Chance of Meatballs,1978,1978,,4.16,126429,eng,6.9,266456
35996674,Epic,2013,,,English Language,United States of America,"Family Film, Fantasy, Adventure, Comedy film, Animation",William Joyce,The Leaf Men and the Brave Good Bugs,1996,1996,"The brave good bugs march off to save the garden . . .<br /><br />First, they must fight the evil Spider Queen . . .<br /><br />Before summoning the Leaf Men to save the day . . .<br /><br />But what about the mystery of the Long-Lost Toy?<br /><br />Here is ancient elfin magic, epic adventure, and a bugle salute to the power of memory, loyalty and love as resounding as Robin Hood's call to his Merry Men!",3.97,709,,6.6,111287
7376937,Asylum,2008,69290289.0,93.0,English Language,United States of America,"Thriller, Horror, Psychological thriller, Supernatural",Patrick McGrath,Asylum,1996,1996,"As a psychiatrist in a top-security mental hospital in the 1950s, Peter Cleave has made a study of what he calls 'the catastrophic love affair characterized by sexual obsession.' His experience is extensive, and he is never surprised. Until, that is, he comes reluctantly to accept that the wife of one of his colleagues has embarked on such an affair...",3.83,8918,eng,6.4,88
6194624,Header,2006,,89.0,English Language,United States of America,"Thriller, Crime Fiction, Horror, Indie, Mystery, Drama, Comedy, Slasher",Edward Lee,Header,1995,1995,,,,,4.6,486
6703617,The Forbidden Kingdom,2008,127906624.0,105.0,"Standard Mandarin, English Language, Standard Cantonese","United States of America, Hong Kong, China","Wuxia, Fantasy Adventure, Adventure, Action/Adventure, Period piece, Martial Arts Film, Fantasy, Romance Film, Action, Chinese Movies",Wu Cheng'en,Journey to the West,1592,1592,"Anthony C. Yu’s translation of The Journey to the West, initially published in 1983, introduced English-speaking audiences to the classic Chinese novel in its entirety for the first time. Written in the sixteenth century, The Journey to the West tells the story of the fourteen-year pilgrimage of the monk Xuanzang, one of China’s most famous religious heroes, and his three supernatural disciples, in search of Buddhist scriptures. Throughout his journey, Xuanzang fights demons who wish to eat him, communes with spirits, and traverses a land riddled with a multitude of obstacles, both real and fantastical. An adventure rich with danger and excitement, this seminal work of the Chinese literary canon is by turns allegory, satire, and fantasy.<br /><br />With over a hundred chapters written in both prose and poetry, The Journey to the West has always been a complicated and difficult text to render in English while preserving the lyricism of its language and the content of its plot. But Yu has successfully taken on the task, and in this new edition he has made his translations even more accurate and accessible. The explanatory notes are updated and augmented, and Yu has added new material to his introduction, based on his original research as well as on the newest literary criticism and scholarship on Chinese religious traditions. He has also modernized the transliterations included in each volume, using the now-standard Hanyu Pinyin romanization system. Perhaps most important, Yu has made changes to the translation itself in order to make it as precise as possible.<br /><br />One of the great works of Chinese literature, The Journey to the West is not only invaluable to scholars of Eastern religion and literature, but, in Yu’s elegant rendering, also a delight for any reader.",4.26,1199,,6.5,110724
8432450,The Mist,2007,57293715.0,126.0,English Language,United States of America,"Thriller, Science Fiction, Horror, Suspense, Film adaptation",Stephen King,The Mist,1980,1980,,3.95,108386,eng,7.1,351608
5888145,Devadasu,2006,,174.0,Telugu language,India,"Romantic drama, Romance Film, Drama, World cinema, Tollywood",Sarat Chandra Chattopadhyay,Devdas,1917,1917,,3.88,2730,eng,5.1,446
18394730,How to Train Your Dragon,2010,494878759.0,98.0,English Language,United States of America,"Adventure, Computer Animation, Animation, Fantasy, Comedy, Family Film, Action",Cressida Cowell,How to Train Your Dragon,2003-2011,2003-2011,"Hiccup Haddock Horrendous III was a truly extraordinary Viking hero. The warrior chieftain and awesome sword fighter was known as 'the Dragon Whisperer', on account of his power over these terrifying beasts. But it wasn't always like that, and this is the story of his rise to fame, in his own words.",3.89,36076,eng,8.1,824673
27193568,Shrek Forever After,2010,752600867.0,93.0,English Language,United States of America,"Fantasy Comedy, Adventure, Children's/Family, Computer Animation, Fairy tale, Animation, Fantasy, Comedy, Family Film, Action, Children's Fantasy",William Steig,Shrek!,1990,1990,"Shrek, a horrid little ogre, goes out into the world to find adventure and along the way encounters a witch, a knight in armor, a dragon, and, finally, a hideous princess, who's even uglier than he is!<br />",3.79,4349,,6.3,230616
29176668,From Prada to Nada,2011,3836357.0,107.0,"English Language, Spanish Language","United States of America, Mexico","Romantic comedy, Romance Film, Drama, Comedy",Jane Austen,Sense and Sensibility,1811,1811,,4.07,917623,,5.5,15814
15615865,The Road,2009,27635236.0,113.0,English Language,United States of America,"Thriller, Drama, Adventure",Cormac McCarthy,The Road,2006,2006,,3.97,683245,eng,7.2,259688
17608105,The Hobbit: An Unexpected Journey,2012,,,English Language,"United States of America, New Zealand","Fantasy, Adventure",J. R. R. Tolkien,The Hobbit,1937,1937,,4.27,2747372,,7.8,891619
26739428,The Thing,2011,27428670.0,103.0,"Norwegian Language, English Language","United States of America, Canada","Thriller, Mystery, Science Fiction, Horror","John W. Campbell, Jr.",Who Goes There?,1938,1938,,,,,6.2,148670
8464511,Breakfast with Scot,2007,46060.0,94.0,English Language,Canada,"LGBT, Indie, Gay, Gay Interest, Drama, Comedy, Gay Themed", Michael Downing,Breakfast with Scot,1999,1999,,3.63,355,eng,6.7,3290
15125714,Diaochan,1938,,87.0,"Standard Mandarin, Mandarin Chinese",China,"Drama, Chinese Movies, Black-and-white",Luo Guanzhong,Romance of the Three Kingdoms,,,全称《三国志通俗演义》，是中国小说史上长篇章回小说的开山之作。小说以公元184至280年间自黄巾起义至西晋统一的历史故事为素材，用规模宏大的结构和虚实结合的手法，集中描写了魏、蜀、吴三国统治集团之间政治、军事、外交的种种斗争。生动地揭示了统治阶级内部尔虞我诈的勾结与你死我活的斗争的同时，也塑造了一批或智、或忠、或义的生动形象。,4.4,3729,eng,6.7,18
26166263,Naked Fear,2007,,104.0,,United States of America,"Horror, Slasher, Psychological thriller",Richard Connell,The Most Dangerous Game ,1924,1924,,3.93,40890,eng,5.1,3088
21000149,The Killer Inside Me,2010,3976222.0,109.0,English Language,"United States of America, Canada, United Kingdom, Sweden","Crime Fiction, Thriller, Drama, Film adaptation",Jim Thompson,The Killer Inside Me,1952,1952,"Everyone in the small town of Central City, Texas loves Lou Ford. A deputy sheriff, Lou's known to the small-time criminals, the real-estate entrepreneurs, and all of his coworkers--the low-lifes, the big-timers, and everyone in-between--as the nicest guy around. He may not be the brightest or the most interesting man in town, but nevertheless, he's the kind of officer you're happy to have keeping your streets safe. The sort of man you might even wish your daughter would end up with someday.<br /><br />But behind the platitudes and glad-handing lurks a monster the likes of which few have seen. An urge that has already claimed multiple lives, and cost Lou his brother Mike, a self-sacrificing construction worker who fell to his death on the job in what was anything but an accident. A murder that Lou is determined to avenge--and if innocent people have to die in the process, well, that's perfectly all right with him.<br /><br />In <i>The Killer Inside Me</i>, Thompson goes where few novelists have dared to go, giving us a pitch-black glimpse into the mind of the American Serial Killer years before Charles Manson, John Wayne Gacy, and Brett Easton Ellis's <i>American Psycho</i>, in the novel that will forever be known as the master performance of one of the greatest crime novelists of all time.",3.81,19399,eng,6.1,36135
13392017,Nights in Rodanthe,2008,84375061.0,97.0,"English Language, Spanish Language","United States of America, Australia","Romantic drama, Romance Film, Melodrama, Drama, Film adaptation",Nicholas Sparks,Nights in Rodanthe,2002,2002,,3.84,149519,en-US,6.0,26746
10215404,Revolutionary Road,2008,75226021.0,121.0,English Language,"United States of America, United Kingdom","Tragedy, Period piece, Marriage Drama, Drama, Film adaptation, Romantic drama, Romance Film",Richard Yates,Revolutionary Road,1961,1961,,3.91,74824,eng,7.3,228265
13485985,"Angus, Thongs and Perfect Snogging",2008,,,English Language,"United States of America, United Kingdom","Romantic comedy, Romance Film, Coming of age, Comedy, Teen",Louise Rennison,"Angus, Thongs and Full-Frontal Snogging",1999,1999,,3.75,127316,,6.3,30637
22288944,Breaking Point,2009,,93.0,English Language,United States of America,"Crime Fiction, Thriller, Action, Drama",Roald Dahl,Beware of the Dog ,1944,1944,,,,,4.8,757
28474360,Rain,2008,,93.0,English Language,Bahamas,"Drama, Indie, World cinema",V.C. Andrews,Rain,2000,2000,"<b>RAIN ALREADY KNOWS HOW HARD LIFE CAN BE. BUT SHE IS ABOUT TO DISCOVER A SHATTERING SECRET FROM THE PAST THAT WILL CHANGE HER FUTURE FOREVER....</b><p> Growing up in the ghettos of Washington, D.C., the cards are stacked against a hardworking dreamer like Rain Arnold. Rain has fought to be the best daughter she can: she studies hard and gets good grades; she helps her mother cook and clean. And unlike her defiant younger sister, she avoids the dangers of the city streets as if her life depends on it...and it does. But Rain can't suppress the feeling that she has never truly fit in, that she is a stranger in her own world. </p><p> Then one fateful night, Rain overhears something she shouldn't: a heartbreaking revelation from the past, a long-buried secret that is about to change her life in ways she never could have imagined. In the blink of an eye, everything Rain has ever known  the family she has loved and the familiar place she has called home is left behind, and Rain is sent to live with total strangers, the wealthy Hudson family. But just as she did not belong to the troubled world she was raised in, Rain is also out of place in this realm of luxury and privilege. With nowhere to turn, Rain finds an escape in the theater, inside the walls of an exclusive private school. But will it be enough to fulfill her heart's deepest wish  and give her a place to call home?</p>",3.83,5699,eng,6.6,174
12767159,Hugo,2011,185770160.0,128.0,English Language,United States of America,"Mystery, Family Film, Drama, Adventure",Brian Selznick,The Invention of Hugo Cabret,2007,2007,"Caldecott Honor artist Brian Selznick's lavishly illustrated debut novel is a cinematic tour de force not to be missed!<br /><br />ORPHAN, CLOCK KEEPER, AND THIEF, Hugo lives in the walls of a busy Paris train station, where his survival depends on secrets and anonymity. But when his world suddenly interlocks with an eccentric, bookish girl and a bitter old man who runs a toy booth in the station, Hugo's undercover life, and his most precious secret, are put in jeopardy. A cryptic drawing, a treasured notebook, a stolen key, a mechanical man, and a hidden message from Hugo's dead father form the backbone of this intricate, tender, and spellbinding mystery.",4.23,158997,,7.5,340740
11845883,City of Ember,2008,17929684.0,90.0,English Language,United States of America,"Science Fiction, Fantasy Adventure, Adventure, Children's/Family, Family Drama, Fantasy, Children's Fantasy, Film adaptation, Drama, Family Film, Dystopia",Jeanne DuPrau,The City of Ember,2003,2003,"It is always night in the city of Ember. But there is no moon, no stars. The only light during the regular twelve hours of ""day"" comes from floodlamps that cast a yellowish glow over the streets of the city. Beyond are the pitch-black Unknown Regions, which no one has ever explored because an understanding of fire and electricity has been lost, and with it the idea of a Moveable Light. ""Besides,"" they tell each other, ""there is nowhere but here"" Among the many other things the people of Ember have forgotten is their past and a direction for their future. For 250 years they have lived pleasantly, because there has been plenty of everything in the vast storerooms. But now there are more and more empty shelves--and more and more times when the lights flicker and go out, leaving them in terrifying blackness for long minutes. What will happen when the generator finally fails?<p> Twelve-year-old Doon Harrow and Lina Mayfleet seem to be the only people who are worried. They have just been assigned their life jobs--Lina as a messenger, which leads her to knowledge of some unsettling secrets, and Doon as a Pipeworker, repairing the plumbing in the tunnels under the city where a river roars through the darkness. But when Lina finds a very old paper with enigmatic ""Instructions for Egress,"" they use the advantages of their jobs to begin to puzzle out the frightening and dangerous way to the city of light of which Lina has dreamed. As they set out on their mission, the haunting setting and breathless action of this stunning first novel will have teens clamoring for a sequel. (Ages 10 to 14) <i>--Patty Campbell</i><br /><br />Length 6:52:00</p>",3.86,240615,eng,6.4,70891
14733483,The Day the Earth Stood Still,2008,233093859.0,106.0,"Standard Mandarin, English Language","United States of America, Canada","Thriller, Drama, Science Fiction, Remake, Doomsday film",Harry Bates,Farewell to the Master ,1940,1940,,,,,5.5,181078
28319740,Detective,2007,,133.0,Malayalam Language,India,"Thriller, Musical, Bollywood, World cinema",Arthur Hailey,Detective,1997,1997,"Hours before he is due to set off on a long-delayed and much-deserved vacation with his wife and son, Det.-Sgt. Malcolm Ainslie takes a phone call he would have been better off ignoring. The caller is the chaplain at Florida State Prison, delivering a message from Elroy Doil, the serial murderer Ainslie helped put on the prison's death row. On the eve of his execution, Doil has asked to make a confession. But there is a condition: he will deliver it only in person to Ainslie.<br />Ainslie has no choice. Doil was convicted of a double murder, but he was suspected in ten more. No homicide detective could turn down the opportunity to close ten murder cases in a single night. What Ainslie learns from the condemned man, however, propels the ex-priest-turned-cop into an investigation that reaches into the most elite levels of his own department and the Miami city government. And it tests as never before his skills as a cop and his character as a man.<br />Master storyteller Arthur Hailey is legendary for the scrupulously researched authenticity and electrifying realism of his novels, for taking readers inside the places where men and women endure and sometimes crack under the pressures of jobs that shape our lives and world. Bristling with the sights, sounds, and true-to-life details of a contemporary urban homicide division, and with all the narrative suspense that has made him one of the best-selling fiction writers of our time, Detective is the novel Arthur Hailey was destined to write.",3.91,3426,,7.0,660
12224231,Elegy,2008,14894347.0,112.0,English Language,United States of America,"Romantic drama, Romance Film, Drama, Film adaptation",Philip Roth,The Dying Animal,2001,2001,,3.63,8481,eng,6.7,23423
14149346,The Reader,2008,108901967.0,119.0,"Greek Language, Latin Language, English Language, German Language","United States of America, Germany","Tragedy, Period piece, Drama, Film adaptation, Romantic drama, Romance Film, Courtroom Drama",Bernhard Schlink,The Reader,1995,1995,,3.76,165031,,7.6,265194
22180695,Fair Game,2010,24188922.0,108.0,"French Language, Arabic Language, English Language","United States of America, United Arab Emirates","Thriller, Biography, Drama, Film adaptation, Action, Political drama",Paula Gosling,A Running Duck,1974,1974,,,,,6.8,51664
